"ID","TEAM","ISSUENO","LABEL","WHEN","CREATED_AT","ASSIGNEE","COMMENTS","MILESTONE","DURATION","ISSUECLOSEDAT","ACTION","CREATOR"
"134","1","ISSUE 33","Null Label","1456779702","1456775599","user4","1","1-Mar","4103","1456779702","closed","user4"
"135","1","ISSUE 33","Null Label","1456775599","1456775599","user4","1","1-Mar","4103","1456779702","milestoned","user4"
"136","1","ISSUE 33","Null Label","1456775599","1456775599","user4","1","1-Mar","4103","1456779702","assigned","user4"
"137","1","ISSUE 33","Implementation","1456775599","1456775599","user4","1","1-Mar","4103","1456779702","labeled","user4"
"138","1","ISSUE 33","enhancement","1456775599","1456775599","user4","1","1-Mar","4103","1456779702","labeled","user4"
"139","1","ISSUE 34","Null Label","1456805160","1456781560","user2","0","1-Mar","23600","1456805160","closed","user2"
"140","1","ISSUE 34","Null Label","1456781560","1456781560","user2","0","1-Mar","23600","1456805160","milestoned","user2"
"141","1","ISSUE 34","Null Label","1456781560","1456781560","user2","0","1-Mar","23600","1456805160","assigned","user2"
"142","1","ISSUE 34","bug","1456781560","1456781560","user2","0","1-Mar","23600","1456805160","labeled","user2"
"143","1","ISSUE 35","Null Label","1456866988","1456784241","user1","1","1-Mar","82747","1456866988","closed","user1"
"144","1","ISSUE 35","Null Label","1456784241","1456784241","user1","1","1-Mar","82747","1456866988","milestoned","user1"
"145","1","ISSUE 35","Null Label","1456784241","1456784241","user1","1","1-Mar","82747","1456866988","assigned","user1"
"146","1","ISSUE 35","Implementation","1456784241","1456784241","user1","1","1-Mar","82747","1456866988","labeled","user1"
"147","1","ISSUE 36","Null Label","1456814327","1456784266","user3","1","1-Mar","30061","1456814327","closed","user3"
"148","1","ISSUE 36","Null Label","1456784266","1456784266","user3","1","1-Mar","30061","1456814327","milestoned","user3"
"149","1","ISSUE 36","Null Label","1456784266","1456784266","user3","1","1-Mar","30061","1456814327","assigned","user3"
"150","1","ISSUE 36","bug","1456784266","1456784266","user3","1","1-Mar","30061","1456814327","labeled","user3"
"151","1","ISSUE 37","Null Label","1459712657","1456785360","user3","0","User response study initial survey on apps usage","2927297","1459712657","closed","user3"
"152","1","ISSUE 37","testing","1456785389","1456785360","user3","0","User response study initial survey on apps usage","2927297","1459712657","labeled","user3"
"153","1","ISSUE 37","Null Label","1456785360","1456785360","user3","0","User response study initial survey on apps usage","2927297","1459712657","milestoned","user3"
"154","1","ISSUE 37","Null Label","1456785360","1456785360","user3","0","User response study initial survey on apps usage","2927297","1459712657","assigned","user3"
"155","1","ISSUE 38","Null Label","1456804866","1456804283","user3","1","1-Mar","583","1456804866","closed","user3"
"156","1","ISSUE 38","Null Label","1456804283","1456804283","user3","1","1-Mar","583","1456804866","milestoned","user3"
"157","1","ISSUE 38","Null Label","1456804283","1456804283","user3","1","1-Mar","583","1456804866","assigned","user3"
"158","1","ISSUE 38","Implementation","1456804283","1456804283","user3","1","1-Mar","583","1456804866","labeled","user3"
"159","1","ISSUE 39","Null Label","1456871112","1456805030","user1","0","1-Mar","66082","1456871112","closed","user1"
"160","1","ISSUE 39","Null Label","1456805030","1456805030","user1","0","1-Mar","66082","1456871112","milestoned","user1"
"161","1","ISSUE 39","Null Label","1456805030","1456805030","user1","0","1-Mar","66082","1456871112","assigned","user1"
"162","1","ISSUE 40","Null Label","1459712681","1456814246","user4","1","Improvement to-do's","2898435","1459712681","closed","user4"
"163","1","ISSUE 40","Null Label","1456890209","1456814246","user4","1","Improvement to-do's","2898435","1459712681","demilestoned","user4"
"164","1","ISSUE 40","Null Label","1456890209","1456814246","user4","1","Improvement to-do's","2898435","1459712681","milestoned","user4"
"165","1","ISSUE 40","Null Label","1456814246","1456814246","user4","1","Improvement to-do's","2898435","1459712681","milestoned","user4"
"166","1","ISSUE 40","Null Label","1456814246","1456814246","user4","1","Improvement to-do's","2898435","1459712681","assigned","user4"
"167","1","ISSUE 40","bug","1456814246","1456814246","user4","1","Improvement to-do's","2898435","1459712681","labeled","user4"
"168","1","ISSUE 41","Null Label","1456890316","1456814290","user2","0","1-Mar","76026","1456890316","closed","user2"
"169","1","ISSUE 41","Null Label","1456814290","1456814290","user2","0","1-Mar","76026","1456890316","milestoned","user2"
"170","1","ISSUE 41","Null Label","1456814290","1456814290","user2","0","1-Mar","76026","1456890316","assigned","user2"
"171","1","ISSUE 41","Implementation","1456814290","1456814290","user2","0","1-Mar","76026","1456890316","labeled","user2"
"172","1","ISSUE 42","Null Label","1459712753","1456984938","user2","0","User response study initial survey on apps usage","2727815","1459712753","closed","user2"
"173","1","ISSUE 42","Null Label","1456984938","1456984938","user2","0","User response study initial survey on apps usage","2727815","1459712753","milestoned","user2"
"174","1","ISSUE 42","Null Label","1456984938","1456984938","user2","0","User response study initial survey on apps usage","2727815","1459712753","assigned","user2"
"175","1","ISSUE 42","Discussion","1456984938","1456984938","user2","0","User response study initial survey on apps usage","2727815","1459712753","labeled","user2"
"176","1","ISSUE 42","proj1 feedback","1456984938","1456984938","user2","0","User response study initial survey on apps usage","2727815","1459712753","labeled","user2"
"177","1","ISSUE 43","Null Label","1459712673","1456984966","user3","0","User response study initial survey on apps usage","2727707","1459712673","closed","user3"
"178","1","ISSUE 43","Null Label","1456984966","1456984966","user3","0","User response study initial survey on apps usage","2727707","1459712673","milestoned","user3"
"179","1","ISSUE 43","Null Label","1456984966","1456984966","user3","0","User response study initial survey on apps usage","2727707","1459712673","assigned","user3"
"180","1","ISSUE 43","Discussion","1456984966","1456984966","user3","0","User response study initial survey on apps usage","2727707","1459712673","labeled","user3"
"181","1","ISSUE 43","proj1 feedback","1456984966","1456984966","user3","0","User response study initial survey on apps usage","2727707","1459712673","labeled","user3"
"182","1","ISSUE 44","Null Label","1460076133","1459724451","user2","0","Analysis of solutions","351682","1460076133","closed","user2"
"183","1","ISSUE 44","Null Label","1459724451","1459724451","user2","0","Analysis of solutions","351682","1460076133","milestoned","user2"
"184","1","ISSUE 44","Discussion","1459724451","1459724451","user2","0","Analysis of solutions","351682","1460076133","labeled","user2"
"185","1","ISSUE 44","Null Label","1459724451","1459724451","user2","0","Analysis of solutions","351682","1460076133","assigned","user2"
"186","1","ISSUE 45","Null Label","1459907240","1459724474","user1","1","Analysis of solutions","182766","1459907240","closed","user1"
"187","1","ISSUE 45","Null Label","1459724474","1459724474","user1","1","Analysis of solutions","182766","1459907240","milestoned","user1"
"188","1","ISSUE 45","Discussion","1459724474","1459724474","user1","1","Analysis of solutions","182766","1459907240","labeled","user1"
"189","1","ISSUE 45","Null Label","1459724474","1459724474","user1","1","Analysis of solutions","182766","1459907240","assigned","user1"
"190","1","ISSUE 46","Null Label","1460083009","1459724518","user1","1","Analysis of solutions","358491","1460083009","closed","user1"
"191","1","ISSUE 46","Null Label","1459907756","1459724518","user1","1","Analysis of solutions","358491","1460083009","assigned","user1"
"192","1","ISSUE 46","Null Label","1459907756","1459724518","user1","1","Analysis of solutions","358491","1460083009","unassigned","user1"
"193","1","ISSUE 46","testing","1459907362","1459724518","user1","1","Analysis of solutions","358491","1460083009","labeled","user1"
"194","1","ISSUE 46","Null Label","1459724518","1459724518","user1","1","Analysis of solutions","358491","1460083009","milestoned","user1"
"195","1","ISSUE 46","Discussion","1459724518","1459724518","user1","1","Analysis of solutions","358491","1460083009","labeled","user1"
"196","1","ISSUE 46","Null Label","1459724518","1459724518","user1","1","Analysis of solutions","358491","1460083009","assigned","user1"
"197","1","ISSUE 47","Null Label","1460083003","1459724848","user3","2","7-Apr","358155","1460083003","closed","user3"
"198","1","ISSUE 47","Report","1459907510","1459724848","user3","2","7-Apr","358155","1460083003","labeled","user3"
"199","1","ISSUE 47","Null Label","1459724848","1459724848","user3","2","7-Apr","358155","1460083003","milestoned","user3"
"200","1","ISSUE 47","Discussion","1459724848","1459724848","user3","2","7-Apr","358155","1460083003","labeled","user3"
"201","1","ISSUE 47","Null Label","1459724848","1459724848","user3","2","7-Apr","358155","1460083003","assigned","user3"
"202","1","ISSUE 48","Null Label","1460065384","1459907393","user1","1","Analysis of solutions","157991","1460065384","closed","user1"
"203","1","ISSUE 48","Report","1459907492","1459907393","user1","1","Analysis of solutions","157991","1460065384","labeled","user1"
"204","1","ISSUE 48","Null Label","1459907393","1459907393","user1","1","Analysis of solutions","157991","1460065384","milestoned","user1"
"205","1","ISSUE 48","testing","1459907393","1459907393","user1","1","Analysis of solutions","157991","1460065384","labeled","user1"
"206","1","ISSUE 48","Discussion","1459907393","1459907393","user1","1","Analysis of solutions","157991","1460065384","labeled","user1"
"207","1","ISSUE 48","Null Label","1459907393","1459907393","user1","1","Analysis of solutions","157991","1460065384","assigned","user1"
"208","1","ISSUE 49","Null Label","1460076120","1459907446","user2","0","7-Apr","168674","1460076120","closed","user2"
"209","1","ISSUE 49","proj1 feedback","1459907481","1459907446","user2","0","7-Apr","168674","1460076120","unlabeled","user2"
"210","1","ISSUE 49","Report","1459907481","1459907446","user2","0","7-Apr","168674","1460076120","labeled","user2"
"211","1","ISSUE 49","Null Label","1459907446","1459907446","user2","0","7-Apr","168674","1460076120","milestoned","user2"
"212","1","ISSUE 49","Discussion","1459907446","1459907446","user2","0","7-Apr","168674","1460076120","labeled","user2"
"213","1","ISSUE 49","proj1 feedback","1459907446","1459907446","user2","0","7-Apr","168674","1460076120","labeled","user2"
"214","1","ISSUE 49","Null Label","1459907446","1459907446","user2","0","7-Apr","168674","1460076120","assigned","user2"
"215","1","ISSUE 50","Null Label","1460075783","1459907710","user2","2","7-Apr","168073","1460075783","closed","user2"
"216","1","ISSUE 50","Report","1459907722","1459907710","user2","2","7-Apr","168073","1460075783","labeled","user2"
"217","1","ISSUE 50","Null Label","1459907710","1459907710","user2","2","7-Apr","168073","1460075783","milestoned","user2"
"218","1","ISSUE 50","Null Label","1459907710","1459907710","user2","2","7-Apr","168073","1460075783","assigned","user2"
"219","1","ISSUE 51","Null Label","1460065585","1459907790","user3","1","Analysis of solutions","157795","1460065585","closed","user3"
"220","1","ISSUE 51","Null Label","1459907790","1459907790","user3","1","Analysis of solutions","157795","1460065585","milestoned","user3"
"221","1","ISSUE 51","Report","1459907790","1459907790","user3","1","Analysis of solutions","157795","1460065585","labeled","user3"
"222","1","ISSUE 51","testing","1459907790","1459907790","user3","1","Analysis of solutions","157795","1460065585","labeled","user3"
"223","1","ISSUE 51","Discussion","1459907790","1459907790","user3","1","Analysis of solutions","157795","1460065585","labeled","user3"
"224","1","ISSUE 51","Null Label","1459907790","1459907790","user3","1","Analysis of solutions","157795","1460065585","assigned","user3"
"225","1","ISSUE 52","Null Label","1460083077","1460076175","user2","0","one","6902","1460083077","closed","user2"
"226","1","ISSUE 52","Null Label","1460083025","1460076175","user2","0","one","6902","1460083077","demilestoned","user2"
"227","1","ISSUE 52","Null Label","1460076175","1460076175","user2","0","one","6902","1460083077","milestoned","user2"
"228","1","ISSUE 52","Report","1460076175","1460076175","user2","0","one","6902","1460083077","labeled","user2"
"229","1","ISSUE 52","Null Label","1460076175","1460076175","user2","0","one","6902","1460083077","assigned","user2"
"1350","2","ISSUE 8","Null Label","1455826397","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","unassigned","user4"
"1351","2","ISSUE 8","Null Label","1455826394","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","assigned","user4"
"1352","2","ISSUE 8","Null Label","1455826394","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","unassigned","user1"
"1353","2","ISSUE 8","Null Label","1455826391","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","assigned","user1"
"1354","2","ISSUE 8","Null Label","1455826391","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","unassigned","user4"
"1355","2","ISSUE 8","Null Label","1455826388","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","assigned","user4"
"1356","2","ISSUE 8","enhancement","1455774807","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","labeled","user2"
"1357","2","ISSUE 8","Null Label","1455773922","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","milestoned","user2"
"1358","2","ISSUE 9","Null Label","1456621168","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","closed","user1"
"1359","2","ISSUE 9","Null Label","1456621137","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","assigned","user1"
"1360","2","ISSUE 9","Null Label","1456621137","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","unassigned","user1"
"1361","2","ISSUE 9","Null Label","1455829086","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","assigned","user1"
"1362","2","ISSUE 9","enhancement","1455828379","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","unlabeled","user1"
"1363","2","ISSUE 9","Web App","1455828379","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","labeled","user1"
"1364","2","ISSUE 9","enhancement","1455774816","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","labeled","user1"
"1365","2","ISSUE 9","Null Label","1455773972","1455773972","user1","0","Solution 1: Web Scraping Application","847196","1456621168","milestoned","user1"
"1366","2","ISSUE 10","Null Label","1456796172","1455774138","user1","2","Solution 2: Plugin Development(Basic functionality)","1022034","1456796172","closed","user1"
"1367","2","ISSUE 10","Null Label","1456733395","1455774138","user1","2","Solution 2: Plugin Development(Basic functionality)","1022034","1456796172","assigned","user1"
"1368","2","ISSUE 10","enhancement","1455828450","1455774138","user1","2","Solution 2: Plugin Development(Basic functionality)","1022034","1456796172","unlabeled","user1"
"1369","2","ISSUE 10","Plugin","1455828450","1455774138","user1","2","Solution 2: Plugin Development(Basic functionality)","1022034","1456796172","labeled","user1"
"1370","2","ISSUE 10","enhancement","1455774822","1455774138","user1","2","Solution 2: Plugin Development(Basic functionality)","1022034","1456796172","labeled","user1"
"1371","2","ISSUE 10","Null Label","1455774138","1455774138","user1","2","Solution 2: Plugin Development(Basic functionality)","1022034","1456796172","milestoned","user1"
"1372","2","ISSUE 11","Null Label","1456734855","1455774191","user3","2","Solution 3: Android application for reviews","960664","1456734855","closed","user3"
"1373","2","ISSUE 11","Null Label","1455907997","1455774191","user3","2","Solution 3: Android application for reviews","960664","1456734855","assigned","user3"
"1374","2","ISSUE 11","enhancement","1455828460","1455774191","user3","2","Solution 3: Android application for reviews","960664","1456734855","unlabeled","user3"
"1375","2","ISSUE 11","Android","1455828460","1455774191","user3","2","Solution 3: Android application for reviews","960664","1456734855","labeled","user3"
"1376","2","ISSUE 11","enhancement","1455774829","1455774191","user3","2","Solution 3: Android application for reviews","960664","1456734855","labeled","user3"
"1377","2","ISSUE 11","Null Label","1455774191","1455774191","user3","2","Solution 3: Android application for reviews","960664","1456734855","milestoned","user3"
"1489","2","ISSUE 33","Null Label","1455959095","1455959095","user3","2","Solution 3: Android application for reviews","675115","1456634210","milestoned","user3"
"1490","2","ISSUE 33","Android","1455959095","1455959095","user3","2","Solution 3: Android application for reviews","675115","1456634210","labeled","user3"
"1491","2","ISSUE 34","Null Label","1456091227","1456091026","user2","1","Solution 1: Web Scraping Application","201","1456091227","closed","user2"
"1492","2","ISSUE 34","Null Label","1456091026","1456091026","user2","1","Solution 1: Web Scraping Application","201","1456091227","milestoned","user2"
"1493","2","ISSUE 34","Null Label","1456091026","1456091026","user2","1","Solution 1: Web Scraping Application","201","1456091227","assigned","user2"
"1494","2","ISSUE 34","Plugin","1456091026","1456091026","user2","1","Solution 1: Web Scraping Application","201","1456091227","labeled","user2"
"1495","2","ISSUE 34","Web App","1456091026","1456091026","user2","1","Solution 1: Web Scraping Application","201","1456091227","labeled","user2"
"1496","2","ISSUE 34","Android","1456091026","1456091026","user2","1","Solution 1: Web Scraping Application","201","1456091227","labeled","user2"
"1497","2","ISSUE 35","Null Label","1456125075","1456124944","user2","0","Solution 1: Web Scraping Application","131","1456125075","closed","user2"
"1498","2","ISSUE 35","Null Label","1456124944","1456124944","user2","0","Solution 1: Web Scraping Application","131","1456125075","milestoned","user2"
"1499","2","ISSUE 35","Null Label","1456124944","1456124944","user2","0","Solution 1: Web Scraping Application","131","1456125075","assigned","user2"
"1500","2","ISSUE 35","Web App","1456124944","1456124944","user2","0","Solution 1: Web Scraping Application","131","1456125075","labeled","user2"
"1501","2","ISSUE 36","Null Label","1456634163","1456133382","none","2","Solution 3: Android application for reviews","500781","1456634163","closed","user3"
"1502","2","ISSUE 36","Null Label","1456133382","1456133382","none","2","Solution 3: Android application for reviews","500781","1456634163","milestoned","user3"
"1503","2","ISSUE 36","Android","1456133382","1456133382","none","2","Solution 3: Android application for reviews","500781","1456634163","labeled","user3"
"1504","2","ISSUE 37","Null Label","1456410145","1456165412","user4","0","Solution 1: Web Scraping Application","244733","1456410145","closed","user4"
"1505","2","ISSUE 37","Null Label","1456165412","1456165412","user4","0","Solution 1: Web Scraping Application","244733","1456410145","milestoned","user4"
"1506","2","ISSUE 37","Null Label","1456165412","1456165412","user4","0","Solution 1: Web Scraping Application","244733","1456410145","assigned","user4"
"1507","2","ISSUE 37","Web App","1456165412","1456165412","user4","0","Solution 1: Web Scraping Application","244733","1456410145","labeled","user4"
"1508","2","ISSUE 38","Null Label","1456410181","1456165440","user4","0","Solution 1: Web Scraping Application","244741","1456410181","closed","user4"
"1509","2","ISSUE 38","Null Label","1456165440","1456165440","user4","0","Solution 1: Web Scraping Application","244741","1456410181","milestoned","user4"
"1510","2","ISSUE 38","Null Label","1456165440","1456165440","user4","0","Solution 1: Web Scraping Application","244741","1456410181","assigned","user4"
"1511","2","ISSUE 38","Web App","1456165440","1456165440","user4","0","Solution 1: Web Scraping Application","244741","1456410181","labeled","user4"
"1512","2","ISSUE 39","Null Label","1456410134","1456165469","user4","0","Solution 1: Web Scraping Application","244665","1456410134","closed","user4"
"1513","2","ISSUE 39","Null Label","1456165469","1456165469","user4","0","Solution 1: Web Scraping Application","244665","1456410134","milestoned","user4"
"1514","2","ISSUE 39","Null Label","1456165469","1456165469","user4","0","Solution 1: Web Scraping Application","244665","1456410134","assigned","user4"
"1515","2","ISSUE 39","Web App","1456165469","1456165469","user4","0","Solution 1: Web Scraping Application","244665","1456410134","labeled","user4"
"1516","2","ISSUE 40","Null Label","1456416619","1456411025","user4","0","Solution 1: Web Scraping Application","5594","1456416619","closed","user4"
"1517","2","ISSUE 40","Web App","1456411047","1456411025","user4","0","Solution 1: Web Scraping Application","5594","1456416619","labeled","user4"
"1518","2","ISSUE 40","Null Label","1456411025","1456411025","user4","0","Solution 1: Web Scraping Application","5594","1456416619","milestoned","user4"
"1519","2","ISSUE 40","Null Label","1456411025","1456411025","user4","0","Solution 1: Web Scraping Application","5594","1456416619","assigned","user4"
"1520","2","ISSUE 40","bug","1456411025","1456411025","user4","0","Solution 1: Web Scraping Application","5594","1456416619","labeled","user4"
"1521","2","ISSUE 41","Null Label","1456631840","1456413674","user4","0","Solution 1: Web Scraping Application","218166","1456631840","closed","user4"
"1522","2","ISSUE 41","Null Label","1456620101","1456413674","user4","0","Solution 1: Web Scraping Application","218166","1456631840","assigned","user4"
"1523","2","ISSUE 41","Null Label","1456413674","1456413674","user4","0","Solution 1: Web Scraping Application","218166","1456631840","milestoned","user4"
"1524","2","ISSUE 41","Web App","1456413674","1456413674","user4","0","Solution 1: Web Scraping Application","218166","1456631840","labeled","user4"
"1525","2","ISSUE 41","question","1456413674","1456413674","user4","0","Solution 1: Web Scraping Application","218166","1456631840","labeled","user4"
"1526","2","ISSUE 42","Null Label","1456631853","1456520313","user4","0","Solution 1: Web Scraping Application","111540","1456631853","closed","user4"
"1527","2","ISSUE 42","Null Label","1456520313","1456520313","user4","0","Solution 1: Web Scraping Application","111540","1456631853","milestoned","user4"
"1528","2","ISSUE 42","Null Label","1456520313","1456520313","user4","0","Solution 1: Web Scraping Application","111540","1456631853","assigned","user4"
"1529","2","ISSUE 42","Web App","1456520313","1456520313","user4","0","Solution 1: Web Scraping Application","111540","1456631853","labeled","user4"
"1530","2","ISSUE 43","Null Label","1456631818","1456620134","user4","0","Solution 1: Web Scraping Application","11684","1456631818","closed","user4"
